user_id,contract_address,score
sms|63ddb20979c7639789f232a8,0x00000000000000000000000000000000000596,0.003147
sms|63ddb22f79c7639789f328fa,0x00000000000000000000000000000000000596,0.009139
sms|63ddc67f79c763978973162c,0x00000000000000000000000000000000000596,0.001716
sms|63ddd17279c7639789b930aa,0x00000000000000000000000000000000000596,0.006786
sms|63ddd4be79c7639789ce2659,0x00000000000000000000000000000000000596,0.001692
sms|63dde13079c76397891bceee,0x00000000000000000000000000000000000596,0.007967
sms|63de648b79c763978906c918,0x00000000000000000000000000000000000596,0.002825
sms|63de83e479c7639789d7235b,0x00000000000000000000000000000000000596,0.00578
sms|63de928079c76397893c6350,0x00000000000000000000000000000000000596,0.005847
sms|63de9f2479c763978993d6b9,0x00000000000000000000000000000000000596,0.012064
sms|63dea66c79c7639789c596c8,0x00000000000000000000000000000000000596,0.002941
sms|63dea74679c7639789cb234e,0x00000000000000000000000000000000000596,0.002561
sms|63deb84279c76397893d526c,0x00000000000000000000000000000000000596,0.004255
sms|63dec15c79c76397898b9719,0x00000000000000000000000000000000000596,0.00291
sms|63deccc179c7639789341e22,0x00000000000000000000000000000000000596,0.005861
sms|63ded11a79c7639789578ee9,0x00000000000000000000000000000000000596,0.00458
sms|63dedc7b79c7639789f9c1e2,0x00000000000000000000000000000000000596,0.001481
sms|63dedcc579c7639789fba177,0x00000000000000000000000000000000000596,0.002168
sms|63dedd4879c7639789feccf3,0x00000000000000000000000000000000000596,0.015004
sms|63defbd579c7639789c59b13,0x00000000000000000000000000000000000596,0.004106
sms|63df029f79c7639789f1734a,0x00000000000000000000000000000000000596,0.004125
sms|63df109079c76397894a1ecb,0x00000000000000000000000000000000000596,0.006947
sms|63df141e79c7639789614a85,0x00000000000000000000000000000000000596,0.002509
sms|63df233d79c7639789c746a2,0x00000000000000000000000000000000000596,0.003118
sms|63dfd52179c76397890d04f3,0x00000000000000000000000000000000000596,0.002271
sms|63dfd93379c76397892afa59,0x00000000000000000000000000000000000596,0.065375
sms|63dfea4679c7639789a5017a,0x00000000000000000000000000000000000596,0.002662
sms|63dfef0179c7639789c706dc,0x00000000000000000000000000000000000596,0.005375
sms|63e0009279c763978941639b,0x00000000000000000000000000000000000596,0.001913
sms|63e0091b79c76397897d73be,0x00000000000000000000000000000000000596,0.004627
sms|63e0117c79c7639789b7a181,0x00000000000000000000000000000000000596,0.001868
sms|63e01bde79c7639789027714,0x00000000000000000000000000000000000596,0.00157
sms|63e0205c79c7639789223c7b,0x00000000000000000000000000000000000596,0.003487
sms|63e0e58a79c76397896569dc,0x00000000000000000000000000000000000596,0.004432
sms|63e13a1179c763978905fb4e,0x00000000000000000000000000000000000596,0.011633
sms|63e14d9779c7639789a8ff45,0x00000000000000000000000000000000000596,0.002562
sms|63e18e2479c7639789cf9729,0x00000000000000000000000000000000000596,0.001668
sms|63e1c8e479c7639789840306,0x00000000000000000000000000000000000596,0.001674
sms|63e1f5aa79c7639789aaff1f,0x00000000000000000000000000000000000596,0.013566
sms|63e26de179c7639789e6af41,0x00000000000000000000000000000000000596,0.002007
sms|63e26f6579c7639789f3e6e3,0x00000000000000000000000000000000000596,0.003168
sms|63e2707379c7639789fce598,0x00000000000000000000000000000000000596,0.002914
sms|63e2b1c979c763978932f4ab,0x00000000000000000000000000000000000596,0.002242
sms|63e2dd4d79c7639789b8480a,0x00000000000000000000000000000000000596,0.012153
sms|63e2e70679c7639789019467,0x00000000000000000000000000000000000596,0.002186
sms|63e2eab079c76397891d3fbd,0x00000000000000000000000000000000000596,0.005142
sms|63e2eb6679c76397892299a9,0x00000000000000000000000000000000000596,0.002932
sms|63e2f0bb79c7639789496dd9,0x00000000000000000000000000000000000596,0.003215
sms|63e2f4a979c76397896578f1,0x00000000000000000000000000000000000596,0.004945
sms|63e2f7fc79c76397897d0e32,0x00000000000000000000000000000000000596,0.003234
sms|63e2f82979c76397897e45ae,0x00000000000000000000000000000000000596,0.003488
sms|63e2fd7079c7639789a422c5,0x00000000000000000000000000000000000596,0.001446
sms|63e30eac79c763978921660a,0x00000000000000000000000000000000000596,0.006464
sms|63e30fd779c763978929dbbd,0x00000000000000000000000000000000000596,0.001689
sms|63e311bc79c763978937ef2e,0x00000000000000000000000000000000000596,0.002802
sms|63e3239279c7639789b99c07,0x00000000000000000000000000000000000596,0.001746
sms|63e34b5d79c7639789adbb0a,0x00000000000000000000000000000000000596,0.006421
sms|63e39ccb79c7639789a1b3fd,0x00000000000000000000000000000000000596,0.005702
sms|63e39d3279c7639789a48c60,0x00000000000000000000000000000000000596,0.004144
sms|63e3a08b79c7639789bc5475,0x00000000000000000000000000000000000596,0.005695
sms|63e3ac7d79c7639789165206,0x00000000000000000000000000000000000596,0.002205
sms|63e3b45579c763978956953f,0x00000000000000000000000000000000000596,0.006682
sms|63e3bc2079c7639789967ab2,0x00000000000000000000000000000000000596,0.005856
sms|63e3bdb779c7639789a39112,0x00000000000000000000000000000000000596,0.003959
sms|63e3c82d79c7639789fd262f,0x00000000000000000000000000000000000596,0.006307
sms|63e3d3dd79c76397896250c2,0x00000000000000000000000000000000000596,0.004818
sms|63e3d47179c7639789675fb4,0x00000000000000000000000000000000000596,0.010296
sms|63e3d47579c7639789678766,0x00000000000000000000000000000000000596,0.00293
sms|63e3ed4f79c7639789395784,0x00000000000000000000000000000000000596,0.003875
sms|63e3f56f79c76397897cdfcb,0x00000000000000000000000000000000000596,0.001638
sms|63e3fcca79c7639789ba8883,0x00000000000000000000000000000000000596,0.004186
sms|63e4062079c763978907fa7e,0x00000000000000000000000000000000000596,0.003701
sms|63e40ba779c763978937e3b2,0x00000000000000000000000000000000000596,0.009367
sms|63e420ee79c7639789efe115,0x00000000000000000000000000000000000596,0.003012
sms|63e4225679c7639789fb1f87,0x00000000000000000000000000000000000596,0.001803
sms|63e42b3679c7639789411eff,0x00000000000000000000000000000000000596,0.003167
sms|63e4322479c76397897513ac,0x00000000000000000000000000000000000596,0.009809
sms|63e43b1679c7639789b69fab,0x00000000000000000000000000000000000596,0.004037
sms|63e4509d79c76397894bdc57,0x00000000000000000000000000000000000596,0.001409
sms|63e478c279c763978961582d,0x00000000000000000000000000000000000596,0.003354
sms|63e4791779c763978963aaae,0x00000000000000000000000000000000000596,0.028961
sms|63e4847f79c7639789b260d5,0x00000000000000000000000000000000000596,0.004292
sms|63e5076679c76397891df2df,0x00000000000000000000000000000000000596,0.013336
sms|63e525fd79c76397892f0efe,0x00000000000000000000000000000000000596,0.005349
sms|63e53c5579c7639789f64297,0x00000000000000000000000000000000000596,0.004986
sms|63e5488a79c76397895ee606,0x00000000000000000000000000000000000596,0.002881
sms|63e5490a79c7639789630a46,0x00000000000000000000000000000000000596,0.003201
sms|63e550ab79c7639789a58b89,0x00000000000000000000000000000000000596,0.002586
sms|63e553ed79c7639789c19a4f,0x00000000000000000000000000000000000596,0.002116
sms|63e5628b79c76397893f37fd,0x00000000000000000000000000000000000596,0.010599
sms|63e5639179c7639789479e50,0x00000000000000000000000000000000000596,0.004188
sms|63e5667379c7639789604ffa,0x00000000000000000000000000000000000596,0.002501
sms|63e56ee979c7639789a624c6,0x00000000000000000000000000000000000596,0.001999
sms|63e56f8079c7639789aae647,0x00000000000000000000000000000000000596,0.001476
sms|63e56fb879c7639789acb80e,0x00000000000000000000000000000000000596,0.002059
sms|63e5762779c7639789e130b4,0x00000000000000000000000000000000000596,0.013685
sms|63e576eb79c7639789e779d0,0x00000000000000000000000000000000000596,0.00168
sms|63e57ab879c7639789064325,0x00000000000000000000000000000000000596,0.007448
sms|63e5816279c76397893a8a8d,0x00000000000000000000000000000000000596,0.001687
sms|63e58af079c763978980cdbb,0x00000000000000000000000000000000000596,0.003857
sms|63e596c579c7639789d367e3,0x00000000000000000000000000000000000596,0.002026
sms|63e599b379c7639789e82bce,0x00000000000000000000000000000000000596,0.003528
sms|63e5a3f079c76397892e1a20,0x00000000000000000000000000000000000596,0.001701
sms|63e5a95479c763978952c5c6,0x00000000000000000000000000000000000596,0.00236
sms|63e5acf179c76397896be55f,0x00000000000000000000000000000000000596,0.004595
sms|63e5b22a79c76397898f4f84,0x00000000000000000000000000000000000596,0.001496
sms|63e5b30979c7639789954d42,0x00000000000000000000000000000000000596,0.001875
sms|63e5b84079c7639789b8026b,0x00000000000000000000000000000000000596,0.00754
sms|63e5c55c79c76397890f64e7,0x00000000000000000000000000000000000596,0.006915
sms|63e5cd3879c7639789424005,0x00000000000000000000000000000000000596,0.002862
sms|63e5cfc179c7639789520c7f,0x00000000000000000000000000000000000596,0.003565
sms|63e5d8d579c76397898d502b,0x00000000000000000000000000000000000596,0.005383
sms|63e5e3b879c7639789d5a10c,0x00000000000000000000000000000000000596,0.006162
sms|63e5f1e379c76397892f82b6,0x00000000000000000000000000000000000596,0.009351
sms|63e5fbac79c76397896b2b1c,0x00000000000000000000000000000000000596,0.004559
sms|63e6466379c763978944ceb6,0x00000000000000000000000000000000000596,0.002073
sms|63e6466c79c7639789451031,0x00000000000000000000000000000000000596,0.001671
sms|63e6502d79c76397898c4fc1,0x00000000000000000000000000000000000596,0.005271
sms|63e66af279c763978969cc16,0x00000000000000000000000000000000000596,0.005712
sms|63e66f2d79c76397898d7761,0x00000000000000000000000000000000000596,0.001418
sms|63e6751579c7639789bedd40,0x00000000000000000000000000000000000596,0.002928
sms|63e67e3c79c76397890a49f8,0x00000000000000000000000000000000000596,0.002237
sms|63e6844d79c763978941d448,0x00000000000000000000000000000000000596,0.005969
sms|63e685c679c76397894e0e4b,0x00000000000000000000000000000000000596,0.003574
sms|63e687c479c76397895ea009,0x00000000000000000000000000000000000596,0.003514
sms|63e691bf79c7639789adaff4,0x00000000000000000000000000000000000596,0.007784
sms|63e6a09279c7639789274aa7,0x00000000000000000000000000000000000596,0.015505
sms|63e6a2e379c76397893bebc4,0x00000000000000000000000000000000000596,0.047753
sms|63e6b58879c7639789dabd9d,0x00000000000000000000000000000000000596,0.001448
sms|63e6ba1979c763978901f106,0x00000000000000000000000000000000000596,0.003325
sms|63e6c1fc79c76397893f9a15,0x00000000000000000000000000000000000596,0.002278
sms|63e6c50979c7639789570898,0x00000000000000000000000000000000000596,0.002309
sms|63e6d8a279c7639789e351e2,0x00000000000000000000000000000000000596,0.007451
sms|63e6db7279c7639789f6aa19,0x00000000000000000000000000000000000596,0.002808
sms|63e6f72679c7639789aad263,0x00000000000000000000000000000000000596,0.001818
sms|63e6faaa79c7639789c1393c,0x00000000000000000000000000000000000596,0.003998
sms|63e6fc7b79c7639789cd4002,0x00000000000000000000000000000000000596,0.001663
sms|63e713ce79c76397895c8660,0x00000000000000000000000000000000000596,0.002316
sms|63e7299579c7639789e03a7f,0x00000000000000000000000000000000000596,0.001691
sms|63e72ecc79c76397890047c0,0x00000000000000000000000000000000000596,0.002892
sms|63e7b3679e6dc38af66e2d93,0x00000000000000000000000000000000000596,0.023656
sms|63e7d0019e6dc38af6d84601,0x00000000000000000000000000000000000596,0.002196
sms|63e7fff59e6dc38af652af8e,0x00000000000000000000000000000000000596,0.001808
sms|63e80b5e9e6dc38af6e98ff0,0x00000000000000000000000000000000000596,0.005362
sms|63e829c29e6dc38af60fbbc0,0x00000000000000000000000000000000000596,0.009629
sms|63e836459e6dc38af65af195,0x00000000000000000000000000000000000596,0.010448
sms|63e836bb9e6dc38af65d99a4,0x00000000000000000000000000000000000596,0.002132
sms|63e83e569e6dc38af68b1ae2,0x00000000000000000000000000000000000596,0.010142
sms|63e8489a9e6dc38af6c8d90b,0x00000000000000000000000000000000000596,0.028019
sms|63e901ca9e6dc38af6fe723f,0x00000000000000000000000000000000000596,0.004239
sms|63e90a0a9e6dc38af62fcfa9,0x00000000000000000000000000000000000596,0.001654
sms|63e90db89e6dc38af6496187,0x00000000000000000000000000000000000596,0.0055
sms|63e935aa9e6dc38af6d117bd,0x00000000000000000000000000000000000596,0.002721
sms|63e937f49e6dc38af6df2720,0x00000000000000000000000000000000000596,0.003695
sms|63e944dc9e6dc38af66309ed,0x00000000000000000000000000000000000596,0.004911
sms|63e950ae9e6dc38af6d5480f,0x00000000000000000000000000000000000596,0.00629
sms|63e9557c9e6dc38af60502cd,0x00000000000000000000000000000000000596,0.014034
sms|63e9562f9e6dc38af60bd2ca,0x00000000000000000000000000000000000596,0.002921
sms|63e957099e6dc38af6145dae,0x00000000000000000000000000000000000596,0.004375
sms|63e958ce9e6dc38af6264a43,0x00000000000000000000000000000000000596,0.004482
sms|63e96f589e6dc38af6063a0c,0x00000000000000000000000000000000000596,0.002362
sms|63e97f179e6dc38af67ea7f4,0x00000000000000000000000000000000000596,0.002218
sms|63e9c50a9e6dc38af637e81a,0x00000000000000000000000000000000000596,0.001607
sms|63e9d12e9e6dc38af6876544,0x00000000000000000000000000000000000596,0.016374
sms|63ea2e629e6dc38af6ddd41f,0x00000000000000000000000000000000000596,0.002277
sms|63ea36469e6dc38af614193c,0x00000000000000000000000000000000000596,0.003088
sms|63ea3a6b9e6dc38af632821a,0x00000000000000000000000000000000000596,0.002181
sms|63ea60699e6dc38af66aca88,0x00000000000000000000000000000000000596,0.002393
sms|63ea69959e6dc38af6b95ea6,0x00000000000000000000000000000000000596,0.007241
sms|63ea836b9e6dc38af68f6d9a,0x00000000000000000000000000000000000596,0.025872
sms|63eaa9919e6dc38af6d9c951,0x00000000000000000000000000000000000596,0.003267
sms|63eaaf1b9e6dc38af60cf4c4,0x00000000000000000000000000000000000596,0.002804
sms|63eacf109e6dc38af614f8f7,0x00000000000000000000000000000000000596,0.003039
sms|63eafa3e9e6dc38af643a011,0x00000000000000000000000000000000000596,0.002219
sms|63eafce59e6dc38af655872c,0x00000000000000000000000000000000000596,0.0023
sms|63eb0e4e9e6dc38af6c86efb,0x00000000000000000000000000000000000596,0.007135
sms|63eb1d7c9e6dc38af62cc32d,0x00000000000000000000000000000000000596,0.003176
sms|63eb1f4d9e6dc38af638f36a,0x00000000000000000000000000000000000596,0.002029
sms|63eb94359e6dc38af6c8f368,0x00000000000000000000000000000000000596,0.008166
sms|63eb964e9e6dc38af6e691ca,0x00000000000000000000000000000000000596,0.004545
sms|63eb9a4f9e6dc38af61fde32,0x00000000000000000000000000000000000596,0.056889
sms|63eba1f29e6dc38af6875ca5,0x00000000000000000000000000000000000596,0.001816
sms|63eba2399e6dc38af68ba0fc,0x00000000000000000000000000000000000596,0.002069
sms|63eba2f99e6dc38af696ca9c,0x00000000000000000000000000000000000596,0.00445
sms|63eba3019e6dc38af6974028,0x00000000000000000000000000000000000596,0.008638
sms|63eba3219e6dc38af69921eb,0x00000000000000000000000000000000000596,0.003375
sms|63eba40b9e6dc38af6a657f3,0x00000000000000000000000000000000000596,0.002035
sms|63eba4589e6dc38af6aac5ef,0x00000000000000000000000000000000000596,0.006271
sms|63eba8529e6dc38af6e59374,0x00000000000000000000000000000000000596,0.005946
sms|63ebaef99e6dc38af64e2f2a,0x00000000000000000000000000000000000596,0.003367
sms|63ebb98d9e6dc38af6f667ce,0x00000000000000000000000000000000000596,0.004247
sms|63ebbe149e6dc38af634094a,0x00000000000000000000000000000000000596,0.013934
sms|63ebc8469e6dc38af6cffcc5,0x00000000000000000000000000000000000596,0.001857
sms|63ebcbd69e6dc38af607800f,0x00000000000000000000000000000000000596,0.003951
sms|63ebcc179e6dc38af60b9891,0x00000000000000000000000000000000000596,0.008161
sms|63ebcd9f9e6dc38af62128cc,0x00000000000000000000000000000000000596,0.031221
sms|63ebcda99e6dc38af621bf47,0x00000000000000000000000000000000000596,0.004093
sms|63ebd3ad9e6dc38af6759544,0x00000000000000000000000000000000000596,0.020168
sms|63ebdbd29e6dc38af6ed2f6c,0x00000000000000000000000000000000000596,0.007346
sms|63ebe4539e6dc38af64f8a20,0x00000000000000000000000000000000000596,0.011774
sms|63ebe5ed9e6dc38af65e7801,0x00000000000000000000000000000000000596,0.004269
sms|63ebe9659e6dc38af67b5a49,0x00000000000000000000000000000000000596,0.005226
sms|63ebed5a9e6dc38af6a183e5,0x00000000000000000000000000000000000596,0.004166
sms|63ebf06a9e6dc38af6bd9213,0x00000000000000000000000000000000000596,0.020349
sms|63ebf15a9e6dc38af6c5cbd2,0x00000000000000000000000000000000000596,0.002526
sms|63ebfbca9e6dc38af624f5d6,0x00000000000000000000000000000000000596,0.001639
sms|63ebfd479e6dc38af632e2c1,0x00000000000000000000000000000000000596,0.008654
sms|63ebfd5b9e6dc38af633821a,0x00000000000000000000000000000000000596,0.003303
sms|63ebfd709e6dc38af63486ab,0x00000000000000000000000000000000000596,0.002262
sms|63ebff469e6dc38af644fc0c,0x00000000000000000000000000000000000596,0.002871
sms|63ec02479e6dc38af65ee7ba,0x00000000000000000000000000000000000596,0.004149
sms|63ec09519e6dc38af6984f02,0x00000000000000000000000000000000000596,0.02267
sms|63ec0e979e6dc38af6c414fc,0x00000000000000000000000000000000000596,0.002833
